Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
2024-10-01 07:50:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.021200765503905,0.0045598097627426,0.0006467056850702,0.0052376213070899,0.0031109905365371,0.0072638859411595,0.0067124523630771,0.004697881751641,0.0003728299900092,0.0019604383296024,0.0,0.0079054794732139,0.0347484255260442,0.0093420099574004,0.0079310250068713,0.00780447232182,0.0055757120630464,0.0155216550481549,0.0075437015810458,0.0148553818649942,0.0143382775285886,0.0039522307787404,0.0096219302483577,0.0261519169793113,0.0074881434761675,0.0020131649091372,0.0039232379799016,0.0011425563287807,0.0047823669574842,0.0003332086940117,0.0,0.0072555165686983,0.00107916194275,0.0004628444643652,0.0043966632096738,0.0,
2024-10-01 07:55:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0197102600404598,0.004239235424878,0.0027768100510437,0.0053756367539584,0.0022581026912312,0.0068087791607241,0.0,0.0087518076504566,0.0014041479703582,0.0005856084073998,0.0046322964416424,0.0042271763044487,0.0350493780879699,0.0094229201508164,0.0128628728966329,0.003593370458313,0.0147080049847911,0.0085094988391817,0.0149885564346799,0.0089185064003195,0.026154720127412,0.0002905275059203,0.0050119843144188,0.0004724397663394,0.0078089127262382,0.0020994027597109,0.0022987045237118,0.0029227454128473,0.0049999899670316,0.0003752011907581,0.0029181465487364,0.0004480858767543,0.0034639069510682,0.0015136845974847,0.0031344807682847,0.0,
2024-10-01 08:00:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0181978429256831,0.0039139483816329,0.0,0.0027565935211372,4.363250203878308e-05,0.0059382150360516,0.0033217255556358,0.0092419413883653,0.0008172247553459,0.0,0.0016103323162162,0.0096599507442225,0.0353787713092966,0.0095114765301904,0.0072480395746805,0.0072190808606206,0.0150623321576046,0.0016389490407869,0.0253357906688014,0.0,0.0190072829490056,0.0,0.0089467215367909,0.0097537516490276,0.0081402447518716,0.0021884803808064,0.0013921531284828,0.0,0.0,0.0016859436645618,0.0,0.0033564842588552,0.0046195854978421,0.0064481486413997,0.0012022751630074,0.0028047636450082,
2024-10-01 08:05:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0166853442431618,0.003588643794993,0.0,0.0066334157346372,0.0008368519261711,0.0034395735732504,0.0046104770855473,0.0046569406840644,0.0046204959778051,0.0029234341179142,0.002391086515891,0.0024804247627037,0.0357365432987373,0.0096076624562356,0.0066428386355248,0.0078160406520574,0.0085645764144981,0.0023277051285144,0.0049413024258274,0.0,0.0220224698528868,0.0044350016353971,0.0060554460141192,0.0077860770178074,0.0084822803007227,0.0022804356120084,0.003422463706477,0.0,0.0050081785306089,0.0,0.0027611141549103,0.0024451396874286,0.0011420755613697,0.0017805232597866,0.0030902388576027,0.0013849800587943,
2024-10-01 08:10:00,Advert,Advert,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0151928569443885,0.0032676432087424,0.0022440271646207,0.0028891241540527,0.0011909927129949,0.0021465580337638,0.0,0.0059426328749945,0.0,0.0038369851634567,0.0057925811799319,0.002080319900603,0.0361226261455536,0.0097114596713536,0.0,0.0055456258094599,0.0007751426358846,0.0232462096803641,0.0040640579253936,0.0,0.0218360048547199,0.0,0.0106570617964424,0.0162101009746547,0.0088351530891929,0.0023753044025702,0.0020961443860688,0.0016075169035508,0.0024863212531683,0.0,0.0003553993006499,0.0,0.0021708465995372,0.0018723810075007,0.0031902908195605,0.005683075629514,16629.1
2024-10-01 08:15:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0137383497928652,0.0029548113014099,0.0,0.0048353105997407,0.0,0.0052042287899117,0.0,0.0045425421656755,0.0,0.0036791726555975,0.0028776527758275,0.0054029422243729,0.0365369457649058,0.0098228482580576,0.0087098347282402,0.0114953434112658,0.0165645631718031,0.0011443165808885,0.0035794481250164,0.0,0.0114301176793384,0.0045958913571019,0.016975267757836,0.0139059596309348,0.0091989891912628,0.0024731206471034,0.0,0.0023129509931814,0.0033632290627488,0.0016458835655374,0.0,0.0,0.0051256336464281,0.0022947858614479,0.0010537576248424,0.005135294438957,
2024-10-01 08:20:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0123373838358909,0.0026534949057022,0.0046877439158217,0.0093597119464808,0.0048127739668504,0.0069919404745074,0.0040078343860768,0.0094882513347787,0.0016521753772444,0.0019378621027576,0.001436257847147,0.0038697912896671,0.0369794217327126,0.0099418065945745,0.0030532720679534,0.0,0.0022381983734262,0.0123374264697754,0.0025387494136722,0.0109165317720948,0.0159677505579258,0.0,0.0012112982469942,0.0153337369885396,0.0095739064228039,0.0025739160200515,0.0,0.0,0.0019367676768996,0.0011581603727055,0.0034673457078027,0.0,0.004040159245998,0.0,0.0018953898151382,0.0065669812075125,
2024-10-01 08:25:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0110029343824497,0.0023664847199347,0.0031243581453111,0.0021431528161139,0.0,0.0020397499684547,0.0,0.0071404986483205,0.0,0.0,0.0,0.0058688513941089,0.0374499671104434,0.0100683113077413,0.0146434888105251,0.0086799906596608,0.0127684479636799,0.0178779828344985,0.0079179219489402,0.014955249993629,0.0174573778905979,0.0128548495258332,0.0114731490676587,0.000907679144573,0.0099600137226236,0.0026777198092861,0.0,0.0013942360992188,0.003612142791646,0.0033026430755949,0.0,0.0063280960267722,0.0063220617632019,0.0031818153618673,0.001774793601207,0.0061228750597301,
2024-10-01 08:30:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0097453154391667,0.0020959990558989,0.0003105742508313,0.0035536944534808,0.0043868683093348,0.0024568429710829,0.0023947738009206,0.0057471532691897,0.0,0.0025416207109928,0.0014156414801216,0.0041188031350108,0.0379484882602977,0.0102023372233162,0.0042868647008703,0.0159832724759656,0.0140491821306639,0.0114540240971329,0.0142859444811476,0.0033099256727316,0.0114890781567229,0.0075428244402215,0.0026417987397493,0.0025738229408864,0.0103574105315632,0.0027845587491791,0.0,0.0003924299608869,0.0065418085135518,0.0,0.0089406874136864,0.0029013714964012,0.0047082640947736,0.0,0.0,0.002432427579352,
2024-10-01 08:35:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0085721991689895,0.0018436880239882,0.0008667395151409,0.0079535255096249,0.0045569798267889,0.0050871699265794,0.0007470788972979,0.001933882340807,0.0,0.0025356283757203,0.0031820725704724,0.003070585711132,0.0384748846512495,0.0103438573138344,0.0,0.0121490637485844,0.0147810754662991,0.0097174599799073,0.0189362889354763,0.0192098260905409,0.0052148432263285,0.0086389357529117,0.0,0.0051585838899353,0.0107661861710366,0.0028944568535246,0.0,0.0045620481529304,0.0025236820749245,0.0,0.0035355626535269,0.0065534289200528,0.001396453601999,0.0013577921230283,0.0025238458737771,0.0045692122213034,
2024-10-01 08:40:00,Advert,Advert,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0074887193837961,0.0016106557921403,0.0033328313782499,0.002818000055165,2.639961214187014e-05,0.0021293849593769,0.0,0.0022320490265022,0.0,0.0021574604322049,0.0025598329679377,0.0046913874244636,0.039029048656462,0.0104928426441438,0.00248247706942,0.0087258807963043,0.0003583629168097,0.0138158724339945,0.0140337847234172,0.0040286348789791,0.0211671468594672,0.0005337067402477,0.0103971593929725,0.0,0.0111864192224585,0.0030074352487003,0.0029781651367305,0.0,0.0032103202595815,0.000449582590361,0.0,0.0,0.0032355975421534,0.0064600163761411,0.0,0.0042334085026647,16629.1
2024-10-01 08:45:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0064976454832471,0.0013974979961876,0.0,0.0008197843513548,0.000667509426537,0.0004838880826951,0.0003860163008721,0.0002286949936816,0.0,0.0,0.0,0.0083557393769975,0.0396108653426053,0.0106492623147634,0.004048118213487,0.0187527444764402,0.0096258079207589,0.0253527371101856,0.015305130395469,0.0173581556761674,0.0240299899111968,0.0056321714509245,0.0014174305573828,0.0160672142930347,0.0116181769090763,0.0031235120074744,0.0002476371724085,0.0031536641243973,0.0036157907561568,0.0048459812317783,0.0038904044454748,0.0070814049698938,0.0060022621501776,0.0019731466756988,0.0077141108874077,0.0042503709423358,
2024-10-01 08:50:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0055996116536918,0.001204351035408,0.000869033253768,0.0,0.0043849425380135,0.0013761549101786,0.0,0.0004824408871391,0.0,0.0035811161131586,0.0,0.0007874647329293,0.040220212251631,0.0108130834032142,0.0125130210312327,0.0178044997585321,0.0152952830089667,0.0181888670144889,0.0129903724365581,0.0127207885755023,0.0138942719803202,0.0093342811556262,0.0041963737387737,0.0205148949134081,0.0120615144817737,0.0032427019838814,0.0004008355621533,0.0,0.0031884287624762,0.0087368076542824,0.0058419429145594,0.0,0.0021033115975583,0.0032791431807509,0.0009810020586422,0.0072541394216523,
2024-10-01 08:55:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0047933855187475,0.0010309498532469,0.0033144687041006,0.0,0.0020106270794398,0.0,0.0,0.0044424160262411,0.0018007967111807,0.0,0.0039489724596844,0.0063832094550352,0.0408569591755843,0.0109842709034783,0.0025044827830239,0.0016596350711711,0.0121808754114592,0.0199093494071613,0.003915540827678,0.0232399110496357,0.0197275018839122,0.0053712516785283,0.0,0.0191416614193378,0.012516474610473,0.0033650166496018,6.966049434379457e-05,6.408825401207255e-05,0.0032343765319345,0.0045914607868796,0.0028908227265649,0.0008681886087897,0.0069974050743018,0.00327516647983,0.005257201169961,0.0045642353956072,
2024-10-01 09:00:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0040761607032383,0.0008766908612668,0.0,0.0035448971772181,0.0005461293118554,0.0023399828931132,0.0,0.0,0.0014673724585756,0.0,0.0,0.0026188309251835,0.0415209679250537,0.0111627876637469,0.0079010067270005,0.0012224553875817,0.0051904055922033,0.0193715286272491,0.0106063023213073,0.0115283238440438,0.0087528280440392,0.0042757115257482,0.0105558434214172,0.0,0.0129830867828135,0.003490463932299,0.0018843125836485,0.0011500589064483,0.0016594540306448,0.0035267703257433,0.0052124745789002,0.0047725073503035,0.0044432443883474,0.0023550667198519,0.0003821501299658,0.0094784617745151,
2024-10-01 09:05:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0034438588037541,0.0007406968862503,0.0,0.0021928009224355,0.0,0.0,0.0011712139054171,0.0034676114299587,0.0,0.0,0.0026451174241579,0.0037386889588806,0.0422120920918843,0.0113485943226268,0.0107792415279078,0.0112613632727723,0.007708921141537,0.0108612822689388,0.0101204528494229,0.0134160179410848,0.0154272976906486,0.0104311693698719,0.0031005690304147,8.63684029367956e-05,0.0134613667118298,0.0036190480563753,0.0021222012544482,0.0019429499332393,0.0030914688946156,0.0014991561020661,0.0033778690146136,0.000259027328723,0.00341938785713,0.0,0.0008414243957953,0.0059449512049765,
2024-10-01 09:10:00,Advert,Advert,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0028914278899447,0.0006218813711423,0.0,0.0048110196374591,0.0,0.0004616845332033,0.0,0.0016610869195761,0.0009195559082114,0.0,0.0,0.0,0.0429301768067948,0.0115416492439763,0.0061756557146776,0.0089568049230462,0.0,0.0184476485692874,0.0,0.0,0.0106170115021075,0.0013247402547969,0.002969880575327,0.0083261499461033,0.0139513157543996,0.003750769386623,0.0041896046369296,0.0059206822083012,0.0071162656366586,0.0014869851693777,0.0021198514212136,0.0046186016045048,0.0036993109044266,0.0030509426713422,0.0012035703392458,0.0054376327263696,16629.1
2024-10-01 09:15:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0024131267127517,0.0005190095018745,0.0031120579920265,0.0035435568616015,0.0,0.0,0.0,0.0,0.0,0.0,0.0022831822598181,0.003495607803768,0.0436750584925657,0.0117419084505508,0.0077341684479861,0.0226344123416449,0.0170042088884615,0.0142071825169895,0.0117279509408832,0.0109238130661243,0.0238565209172856,0.012500253537068,0.005998778095403,0.0045851252618611,0.0144529203422667,0.0038856242752573,0.0027176905595941,0.0,0.003013918028434,0.0011469074489355,0.0052499262230864,0.0,0.0012378618011751,0.0062943647980199,0.0,0.0073332709371371,
2024-10-01 09:20:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0020027860898833,0.0004307544255254,0.0038147112944335,0.0004545797259276,0.0,0.0,0.0,0.0,0.0045553480753312,0.0029078787831383,0.0,0.0064775934011751,0.0444465646134761,0.0119493255566392,0.0113736259920139,0.0051033467315073,0.003924800991075,0.0301346262986364,0.0247289232796369,0.0007287543517801,0.0356664702461319,0.0038946899055984,0.0046403552258811,0.011507663749568,0.0149661514274819,0.0040236049128242,0.008378879889829,0.0015534392655317,0.0057127895595508,0.0,0.001810942129951,0.0007800922356681,0.0063420015096774,0.0020087508806238,0.0038855961796129,0.0081456549862105,
2024-10-01 09:25:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0016540413072428,0.0003557472346626,0.0033774482878922,0.0,0.0,0.0023303548138074,0.0016422977260113,0.0046179826328087,0.0007018616010926,0.0027908122148237,0.0,0.0009313125621159,0.0452445134216898,0.012163851699881,0.0,0.0069743872448331,0.0290524015609606,0.0193473426461555,0.0075434177404001,0.0134225547791576,0.0222099638944125,0.0035329398814391,0.0,0.0296694211186369,0.0154909639441285,0.0041646991834871,0.0011308073964596,0.0037319406601355,0.0057267030962052,0.0080972604724313,0.0018462982724042,0.004835858145524,0.0012471892998511,0.0030976154660251,0.0040522486224864,0.0060818075117823,
2024-10-01 09:30:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0013605316714351,0.0002926198866162,0.0021141612439633,0.0007857211166105,0.0003653766270658,0.0016411083406897,0.0,0.0045468375539827,0.0003133603081223,0.0,0.0024235520447896,0.0051066290761291,0.0460687137013048,0.0123854354724546,0.0180577318815569,0.0117230512055735,0.0081844631322871,0.0177452433514852,0.0146668408614585,0.0,0.021889137601886,0.0017126539818816,0.0014139871571252,0.0107230128438654,0.0160272962882265,0.0043088905252008,0.0038068483446048,0.0002128095975273,0.008956352834165,0.0069510494780562,0.0038151766015839,0.0017020315310498,0.0050160793585941,0.0041115217263823,0.000107823819554,0.0041201940188338,
2024-10-01 09:35:00,A Serious Man,Movie,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0011160654547115,0.0002400406794422,0.0,0.0059609228096676,0.0014671183843055,0.0007110610579129,0.0012696917003114,0.0054387097447184,0.0044266543305588,0.0,0.0,0.002473679553863,0.046918964510793,0.0126140228518331,0.0003256211271016,0.0118708339928099,0.0052625129680746,0.0140585977749908,0.0,0.0100592960031498,0.0228246885866219,0.0069492699606306,0.0138489141771902,0.001981649895074,0.0165750698177218,0.004456157795285,0.0015460056824142,0.0014301200096424,0.0040360075408349,0.0060074975997205,0.0034150937698137,0.0018684326843948,0.0086400249002974,0.0050873230086724,0.0062684723969465,0.0008938032352142,
2024-10-01 09:40:00,Advert,Advert,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0009147503032883,0.0001967422998305,0.0007660053302121,0.0003983555680689,0.0016001052615021,0.0004766794399631,0.0,0.0,0.0018683051392052,0.0014433343835195,0.0,0.0,0.0477950549245745,0.012849557131307,0.0228800910940186,0.0230832024889175,0.017675537360435,0.0212186680255198,0.020264959536805,0.0213071061388508,0.0213103854445309,0.0094021019910179,0.0123148798710609,0.0164400882274578,0.0171341883744811,0.0046064751419141,0.0030940381463036,0.0015650145223681,0.0021063961011814,0.0045895072924999,0.0039147800414762,0.0030922340637068,0.0029900646188361,0.0027234154336532,0.0035948313367413,0.0048384693978941,16629.1
2024-10-01 09:45:00,Watcher,Movie,0.6618257267842667,0.2647303,0.6618257,0.3970954,5000000.0,2543216.0,4.0,1.0,0.0007510906786148,0.0001988364606769,0.0005514773425053,0.0,0.0,0.0030774417285869,0.0002734481552105,0.0,0.0029424238525176,0.0014707756158006,0.0031936749287837,0.0029170978658219,0.0486967637744775,0.0322287697727782,0.0251359256897297,0.0396696473754908,0.0227235816447303,0.044062449636989,0.0228828998534984,0.0415710032601198,0.0323521658177928,0.0119475765505239,0.0197794515884127,0.0342206113029111,0.0177045378302143,0.007030390531504,0.0002639966380487,0.0,0.0092083855207774,0.0046749397837644,0.0069005311815142,0.0053835132823046,0.0047612797086838,0.0024745616324373,0.0028385373678114,0.0085218943960643,
2024-10-01 09:50:00,Watcher,Movie,0.6618257267842667,0.2647303,0.6618257,0.3970954,5000000.0,2543216.0,4.0,1.0,0.000620055044909,0.0001641473580552,0.0016669032129169,0.0054808591935513,6.521259319624485e-05,0.0,0.0033950189901545,0.0008218104700125,0.0003528258257465,0.0,0.001555427846391,0.0011422824314375,0.0496238593918496,0.0328423454787124,0.0341829745733853,0.0366395810928567,0.0302075627921385,0.0543962134354932,0.0349246261101666,0.0200408492504748,0.0376886194119459,0.0156681383249752,0.0214634560042882,0.0343794228847748,0.0182859856582449,0.007261280789355,0.0045297323702917,0.0030033321160731,0.0083170876378606,0.0097139217924144,0.0077994707389572,0.0031608178194437,0.0040637622223719,0.0031054134262469,0.0017198642407504,0.0124887549106226,
