Date-Time,Western,Adventure,Crime,Thriller,Fantasy,Documentary,Music,Action,TV Movie,Drama,Mystery,Science Fiction,Comedy,Family,Horror,War,Animation,History,Romance
2024-10-03 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987436867076458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237436867076458
2024-10-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 21:45:00,0.0,0.1010362971081845,0.0,0.1010362971081845,0.0,0.0,0.0,0.1010362971081845,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237436867076458
2024-10-03 22:20:00,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 22:50:00,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 23:20:00,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 23:50:00,0.0,0.1010362971081845,0.0,0.1010362971081845,0.0,0.0,0.0,0.1010362971081845,0.0,0.1237436867076458,0.0,0.0,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0
2024-10-04 07:05:00,0.0,0.1010362971081845,0.0,0.0875,0.0,0.0,0.0,0.1885362971081844,0.0,0.1885362971081844,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 07:40:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 08:10:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 08:40:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 09:10:00,0.0,0.1010362971081845,0.1237436867076458,0.0,0.0,0.0,0.0,0.2247799838158302,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 09:45:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 10:15:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 10:45:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 11:15:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 11:45:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 12:50:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 13:20:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 13:50:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 14:20:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 14:50:00,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.2247799838158302,0.0,0.1237436867076458,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 15:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 15:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 16:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 16:55:00,0.0,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.1237436867076458,0.0,0.1237436867076458,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0
2024-10-04 17:30:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-04 18:00:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-04 18:30:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-04 19:00:00,0.0,0.0875,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0875,0.0875,0.1010362971081845,0.0,0.0875,0.0,0.0
2024-10-04 19:35:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.175,0.0,0.0
2024-10-04 20:05:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.175,0.0,0.0
2024-10-04 20:35:00,0.0,0.0875,0.0,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.1885362971081844,0.0875,0.0,0.0,0.0875,0.0,0.0
2024-10-04 21:10:00,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 21:40:00,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 22:10:00,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 22:40:00,0.0,0.0,0.0,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.2247799838158302,0.0,0.1237436867076458,0.0,0.0,0.0,0.0
2024-10-04 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.2474873734152916,0.0,0.0,0.0,0.0
2024-10-04 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.2474873734152916,0.0,0.0,0.0,0.0
2024-10-05 07:00:00,0.0,0.0,0.0875,0.0875,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.1237436867076458,0.0,0.1237436867076458,0.0,0.0,0.0,0.0875
2024-10-05 07:35:00,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
2024-10-05 08:05:00,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
2024-10-05 08:35:00,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
2024-10-05 09:05:00,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
2024-10-05 09:35:00,0.0,0.0,0.0875,0.0875,0.0,0.0,0.1010362971081845,0.0,0.0,0.1885362971081844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0875
2024-10-05 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0
2024-10-05 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0
2024-10-05 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0
2024-10-05 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0
2024-10-05 12:10:00,0.0,0.0,0.1237436867076458,0.1237436867076458,0.0,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0
